Environment Id,Observation Space,Action Space,Reward Range,tStepL,Trials,rThresh,Action Meanings
flashgames.VolcanoPanicInIsland-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb1d0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c652fd0>,"(-inf, inf)",20000,100,None,N/A
flashgames.AmericanRacingLvl10-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e80>,"(-inf, inf)",20000,100,None,N/A
gym-core.Breakout30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f588>,"(-inf, inf)",100000,100,None,N/A
gym-core.StarGunnerDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c64b0f0>,"(-inf, inf)",75000,100,None,N/A
gym-core.SpaceInvadersSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f0f0>,"(-inf, inf)",100000,100,None,N/A
flashgames.Ditloid-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e48>,"(-inf, inf)",20000,100,None,N/A
flashgames.EpicTimePirates-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fba8>,"(-inf, inf)",20000,100,None,N/A
flashgames.CupidBubbles-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c64b048>,"(-inf, inf)",20000,100,None,N/A
gym-core.FreewayNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f6a0>,"(-inf, inf)",400000,100,None,N/A
flashgames.HalloweenAdventureRun-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661eb8>,"(-inf, inf)",20000,100,None,N/A
flashgames.Tumblestump2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f198>,"(-inf, inf)",20000,100,None,N/A
flashgames.SurvivorMissionD-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6773c8>,"(-inf, inf)",20000,100,None,N/A
flashgames.JelliesFun-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fb00>,"(-inf, inf)",20000,100,None,N/A
flashgames.PrincessBubblesRescuePrince-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bbba8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705e10>,"(-inf, inf)",20000,100,None,N/A
flashgames.BlackForce-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fe10>,"(-inf, inf)",20000,100,None,N/A
gym-core.PongSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b71d0>,"(-inf, inf)",100000,100,None,N/A
flashgames.SantaMan-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f630>,"(-inf, inf)",20000,100,None,N/A
gym-core.ZaxxonDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f1d0>,"(-inf, inf)",75000,100,None,N/A
wob.mini.UseSlider2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fef0>,"(-inf, inf)",10000000,100,None,N/A
gym-core.BerzerkSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f1d0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661ef0>,"(-inf, inf)",100000,100,None,N/A
wob.real.BookFlight-Delta-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65ffd0>,"(-inf, inf)",10000000,100,None,N/A
flashgames.XmasChains-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66ab70>,"(-inf, inf)",20000,100,None,N/A
wob.mini.ReadTable2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f4a8>,"(-inf, inf)",10000000,100,None,N/A
flashgames.Trizzle-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e80>,"(-inf, inf)",20000,100,None,N/A
flashgames.SkiSim-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7278>,"(-inf, inf)",20000,100,None,N/A
gym-core.Skiing30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f6d8>,"(-inf, inf)",100000,100,None,N/A
wob.mini.TextTransform-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fac8>,"(-inf, inf)",10000000,100,None,N/A
flashgames.HeatRushUsaLvl9-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677978>,"(-inf, inf)",20000,100,None,N/A
flashgames.SneakyScubaEscape-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c652fd0>,"(-inf, inf)",20000,100,None,N/A
flashgames.AmigoPanchoInAfghanistan-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c79e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c71d0>,"(-inf, inf)",20000,100,None,N/A
flashgames.MushboomsLevelPack2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bd978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd1d0>,"(-inf, inf)",20000,100,None,N/A
gym-core.ZaxxonDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a860>,"(-inf, inf)",75000,100,None,N/A
gym-core.ElevatorActionDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb2e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f048>,"(-inf, inf)",75000,100,None,N/A
flashgames.ArmySpeeder-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c77f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7fd0>,"(-inf, inf)",20000,100,None,N/A
gym-core.ChopperCommandSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677d30>,"(-inf, inf)",100000,100,None,N/A
gym-core.FishingDerby-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7940>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7eb8>,"(-inf, inf)",100000,100,None,N/A
flashgames.DriveToWreck3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c7048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7da0>,"(-inf, inf)",20000,100,None,N/A
flashgames.ReleaseTheMooks2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b60f0>,"(-inf, inf)",20000,100,None,N/A
wob.real.Signup-3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661eb8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c77b8>,"(-inf, inf)",10000000,100,None,N/A
gym-core.Seaquest-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705dd8>,"(-inf, inf)",100000,100,None,N/A
flashgames.PerilousJourney2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb2e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7ba8>,"(-inf, inf)",20000,100,None,N/A
gym-core.WizardOfWorDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb2e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66ab70>,"(-inf, inf)",75000,100,None,N/A
gym-core.SolarisDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a358>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6d68>,"(-inf, inf)",75000,100,None,N/A
flashgames.FinalSiege-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bbba8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f0f0>,"(-inf, inf)",20000,100,None,N/A
flashgames.GoKart3d-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a588>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6710>,"(-inf, inf)",20000,100,None,N/A
gym-core.SpaceInvadersDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6776a0>,"(-inf, inf)",75000,100,None,N/A
flashgames.InsaneCircle-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6774a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66aac8>,"(-inf, inf)",20000,100,None,N/A
gym-core.ChopperCommandNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b79e8>,"(-inf, inf)",400000,100,None,N/A
flashgames.SwagMan-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66aac8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a128>,"(-inf, inf)",20000,100,None,N/A
flashgames.YepisJourney-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7ac8>,"(-inf, inf)",20000,100,None,N/A
flashgames.RedCode3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677588>,"(-inf, inf)",20000,100,None,N/A
flashgames.BlastTheMooksLevelPack-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd9b0>,"(-inf, inf)",20000,100,None,N/A
gym-core.BankHeistDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f198>,"(-inf, inf)",100000,100,None,N/A
flashgames.WarBerlinIdle-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a390>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a828>,"(-inf, inf)",20000,100,None,N/A
flashgames.MonsterRun-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677358>,"(-inf, inf)",20000,100,None,N/A
flashgames.BubbleMover-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b74a8>,"(-inf, inf)",20000,100,None,N/A
gym-core.PitfallDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705e10>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6774e0>,"(-inf, inf)",100000,100,None,N/A
gym-core.MsPacmanSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c70b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6668>,"(-inf, inf)",100000,100,None,N/A
flashgames.NadiasRage-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677ac8>,"(-inf, inf)",20000,100,None,N/A
gym-core.SpaceInvaders30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f358>,"(-inf, inf)",100000,100,None,N/A
flashgames.Basement-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6777f0>,"(-inf, inf)",20000,100,None,N/A
flashgames.BubblesInSpace-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb1d0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705400>,"(-inf, inf)",20000,100,None,N/A
flashgames.SuperBattleCity2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677780>,"(-inf, inf)",20000,100,None,N/A
gym-core.KungFuMaster30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7be0>,"(-inf, inf)",100000,100,None,N/A
flashgames.StealthboundLevelPack-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677c50>,"(-inf, inf)",20000,100,None,N/A
gym-core.BankHeistSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a0f0>,"(-inf, inf)",100000,100,None,N/A
flashgames.HeatRushFutureLvl4-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677320>,"(-inf, inf)",20000,100,None,N/A
wob.mini.ClickShape-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661ef0>,"(-inf, inf)",10000000,100,None,N/A
gym-core.IceHockeyNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677080>,"(-inf, inf)",400000,100,None,N/A
gym-core.MontezumaRevenge-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7710>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7e80>,"(-inf, inf)",100000,100,None,N/A
flashgames.ZombiesMustDie-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677da0>,"(-inf, inf)",20000,100,None,N/A
wob.mini.FocusText2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f1d0>,"(-inf, inf)",10000000,100,None,N/A
flashgames.SuperBoxotron2000-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65fd68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7550>,"(-inf, inf)",20000,100,None,N/A
flashgames.EvolutionRacingLvl2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b6cc0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6b70>,"(-inf, inf)",20000,100,None,N/A
wob.mini.ClickCheckboxes-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7a20>,"(-inf, inf)",10000000,100,None,N/A
gym-core.CrazyClimberSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c74a8>,"(-inf, inf)",100000,100,None,N/A
flashgames.BoltThrough-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a748>,"(-inf, inf)",20000,100,None,N/A
flashgames.PixelPurge-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7550>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7390>,"(-inf, inf)",20000,100,None,N/A
gym-core.AlienSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd5c0>,"(-inf, inf)",100000,100,None,N/A
flashgames.GardenRush-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65ffd0>,"(-inf, inf)",20000,100,None,N/A
wob.mini.UseSpinner-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677a90>,"(-inf, inf)",10000000,100,None,N/A
wob.mini.BookFlight-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677cc0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd710>,"(-inf, inf)",10000000,100,None,N/A
flashgames.Raze3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b6320>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6780>,"(-inf, inf)",20000,100,None,N/A
gym-core.SpaceInvaders-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7ef0>,"(-inf, inf)",100000,100,None,N/A
gym-core.PitfallNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661eb8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6774a8>,"(-inf, inf)",400000,100,None,N/A
gym-core.FrostbiteDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661eb8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b74a8>,"(-inf, inf)",75000,100,None,N/A
gym-core.TimePilotNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661e48>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd940>,"(-inf, inf)",400000,100,None,N/A
